1317	DB01526	BTTWKVFKBPAFDK-LOVVWNRFSA-N	[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=C[C@@H](O)CC[C@]12C
1318	DB01527	HXCXASJHZQXCKK-UHFFFAOYSA-N	CC(C)(N)CC1=CC=CC=C1Cl
1319	DB01528	NTJQREUGJKIARY-UHFFFAOYSA-N	COC1=CC(CC(C)N)=C(OC)C=C1C
1320	DB01529	INUNXTSAACVKJS-OAQYLSRUSA-N	C[C@H](CN1CCOCC1)C(C(=O)N1CCCC1)(C1=CC=CC=C1)C1=CC=CC=C1
1321	DB01530	CBMYJHIOYJEBSB-KHOSGYARSA-N	[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@H](O)CC[C@]12C
1322	DB01531	LNNWVNGFPYWNQE-GMIGKAJZSA-N	[H][C@@]12CCC[C@@]3([H])[C@@]4([H])CC5=CC=C(O)C(O1)=C5[C@@]23CCN4C
1323	DB01532	OKTLVZBUKMRPLL-UHFFFAOYSA-N	CC(CC1=CC=CC=C1)N1CCC(CC1)N(C(C)=O)C1=CC=CC=C1
1324	DB01533	CBYWMRHUUVRIAF-UHFFFAOYSA-N	CCN(CC)C(C)C=C(C1=CC=CS1)C1=CC=CS1
1325	DB01534	QVFWZNCVPCJQOP-UHFFFAOYSA-N	CC(CC(C)(C)O)OC(O)C(Cl)(Cl)Cl
1326	DB01535	YDSDEBIZUNNPOB-UHFFFAOYSA-N	CCC(=O)N(C1=CC=CC=C1)C1(CCN(CCC2=CC=CC=C2)CC1)C(=O)OC
1327	DB01536	AEMFNILZOJDQLW-QAGGRKNESA-N	[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C
1328	DB01537	YMHOBZXQZVXHBM-UHFFFAOYSA-N	COC1=CC(Br)=C(OC)C=C1CCN
1329	DB01538	LGGDXXJAGWBUSL-BKRJIHRRSA-N	[H][C@@]12OC3=C(OC)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])CC[C@@H]2OC(C)=O
1330	DB01539	WWSAYKJWUZJLRT-UHFFFAOYSA-N	N#CC1(CCCCC1)N1CCCCC1
1331	DB01540	CLNUZOCYKSHICX-FAHHUNKHSA-N	[H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCC(=O)C(O)=C3CC[C@@]21[H]
1332	DB01541	RSIHSRDYCUFFLA-DYKIIFRCSA-N	[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
1333	DB01542	KGYFOSCXVAXULR-UHFFFAOYSA-N	CCC(=O)OC1(CCN(C)CC1CC=C)C1=CC=CC=C1
1334	DB01544	PPTYJKAXVCCBDU-UHFFFAOYSA-N	CN1C2=C(C=C(C=C2)[N+]([O-])=O)C(=NCC1=O)C1=CC=CC=C1F
1335	DB01545	CUCHJCMWNFEYOM-UHFFFAOYSA-N	CCOC(=O)C1N=C(C2=CC=CC=C2F)C2=C(NC1=O)C=CC(Cl)=C2
1336	DB01546	ZXUMUPVQYAFTLF-UHFFFAOYSA-N	CCC(N)CC1=CNC2=CC=CC=C12
1337	DB01547	LCAHPIFLPICNRW-OPGCRTJHSA-N	[H][C@]12CC3=C(C(OC)=C(OC)C=C3)[C@@]3(CCN1C)C[C@H](O)CC[C@@]23O
1338	DB01548	OIJXLIIMXHRJJH-KNLIIKEYSA-N	[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(CC3CC3)[C@]([H])(C4)[C@]11CC[C@@]2(OC)[C@H](C1)C(C)(C)O
1339	DB01549	FYOWWXMGDATDQY-UHFFFAOYSA-N	C1CCN(C1)C1(CCCCC1)C1=CC=CC=C1
1340	DB01550	IQUFSXIQAFPIMR-UHFFFAOYSA-N	CC(CC1=CC=CC=C1)NCCC#N
1341	DB01551	RBOXVHNMENFORY-DNJOTXNNSA-N	[H][C@@]12OC3=C(OC)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])CC[C@@H]2O
1342	DB01552	ODEGQXRCQDVXSJ-UHFFFAOYSA-N	CCC1CN(C)CCC1(OC(=O)CC)C1=CC=CC=C1
1343	DB01553	ZIXNZOBDFKSQTC-UHFFFAOYSA-N	ClC1=CC2=C(NC(=O)CN3CCOC23C2=CC=CC=C2Cl)C=C1
1344	DB01555	XBMIVRRWGCYBTQ-XMSQKQJNSA-N	CC[C@@H](OC(C)=O)C(C[C@@H](C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1
1345	DB01556	ZCKAMNXUHHNZLN-UHFFFAOYSA-N	CC(C)(N)CC1=CC=C(Cl)C=C1
1346	DB01557	NGTVDHYUFBKWID-UHFFFAOYSA-N	CCC(=O)N(C1CCN(CC1)C(C)CC1=CC=CC=C1)C1=CC=CC=C1
1347	DB01558	VMIYHDSEFNYJSL-UHFFFAOYSA-N	BrC1=CC2=C(NC(=O)CN=C2C2=CC=CC=N2)C=C1
1348	DB01559	CHBRHODLKOZEPZ-UHFFFAOYSA-N	CCC1=CC2=C(S1)N(C)C(=O)CN=C2C1=CC=CC=C1Cl
1349	DB01560	PUAQLLVFLMYYJJ-ZETCQYMHSA-N	C[C@H](N)C(=O)C1=CC=CC=C1
1350	DB01561	RAJWOBJTTGJROA-WZNAKSSCSA-N	[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)CC[C@]12C
1351	DB01562	BVURVTVDNWSNFN-UHFFFAOYSA-N	CC(=O)OC1(CCN(CCC2=CC=CC=C2)CC1)C1=CC=CC=C1
1352	DB01563	RNFNDJAIBTYOQL-UHFFFAOYSA-N	OC(O)C(Cl)(Cl)Cl
1353	DB01564	IVFYLRMMHVYGJH-PVPPCFLZSA-N	[H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@H](C)CC2=CC(=O)CC[C@]12C
1354	DB01565	IJVCSMSMFSCRME-KBQPJGBKSA-N	[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])CC[C@@H]2O
1355	DB01566	PVXVWWANJIWJOO-UHFFFAOYSA-N	CCNC(C)CC1=CC2=C(OCO2)C=C1
1356	DB01567	ROYOYTLGDLIGBX-UHFFFAOYSA-N	CN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=CC=CC=C1F
1357	DB01568	BDLSDHWCOJPHIE-KFUGMXNISA-N	[H][C@@]12OC3=C(OC)C=CC4=C3[C@@]11CC[N@+](C)([O-])[C@]([H])(C4)[C@]1([H])C=C[C@@H]2O
1358	DB01569	AMVODTGMYSRMNP-GNIMZFFESA-N	[H][C@@]12CC[C@](C)(O)[C@@]1(C)C[C@@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C(C=O)=C[C@]12C
1359	DB01570	FRPRNNRJTCONEC-UHFFFAOYSA-N	CCC(=O)N(C1CCN(CC(O)C2=CC=CC=C2)CC1C)C1=CC=CC=C1
1360	DB01571	MLQRZXNZHAOCHQ-UHFFFAOYSA-N	CCC(=O)N(C1CCN(CCC2=CC=CC=C2)CC1C)C1=CC=CC=C1
1361	DB01573	RDJGWRFTDZZXSM-RNWLQCGYSA-N	[H][C@@]12OC3=C(OCC4=CC=CC=C4)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])C=C[C@@H]2O
1362	DB01576	KWTSXDURSIMDCE-QMMMGPOBSA-N	C[C@H](N)CC1=CC=CC=C1
1363	DB01577	MYWUZJCMWCOHBA-VIFPVBQESA-N	CN[C@@H](C)CC1=CC=CC=C1
1364	DB01578	DTZMSDADRKLCQE-RFMXWLSYSA-N	[H][C@@](O)(CO)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(C=O)N=C(O)C1=C(I)C(N=C(C)O)=C(I)C(N(C)C(C)=O)=C1I
1365	DB01579	MFOCDFTXLCYLKU-CMPLNLGQSA-N	C[C@H]1[C@@H](OCCN1C)C1=CC=CC=C1
1366	DB01580	CEMAWMOMDPGJMB-UHFFFAOYSA-N	CC(C)NCC(O)COC1=CC=CC=C1OCC=C
1367	DB01581	QPPBRPIAZZHUNT-UHFFFAOYSA-N	CC1=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=NC=C1
1368	DB01582	ASWVTGNCAZCNNR-UHFFFAOYSA-N	CC1=CC(C)=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=N1
1369	DB01583	LKYWLLWWYBVUPP-XOCLESOZSA-L	[Na+].[Na+].N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C=C2)C(I)=C1)C([O-])=O.N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C(I)=C2)C(I)=C1)C([O-])=O
1370	DB01586	RUDATBOHQWOJDD-UZVSRGJWSA-N	[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC(O)=O
1371	DB01587	PWAJCNITSBZRBL-UHFFFAOYSA-N	CN1C2=C(C=C(Cl)C=C2)C2(OC(C)=CC(=O)N2CC1=O)C1=CC=CC=C1
1372	DB01588	MWQCHHACWWAQLJ-UHFFFAOYSA-N	ClC1=CC2=C(C=C1)N(CC1CC1)C(=O)CN=C2C1=CC=CC=C1
1373	DB01589	IKMPWMZBZSAONZ-UHFFFAOYSA-N	FC1=CC=CC=C1C1=NCC(=S)N(CC(F)(F)F)C2=C1C=C(Cl)C=C2
1374	DB01590	HKVAMNSJSFKALM-GKUWKFKPSA-N	[H][C@@]1(C[C@@H](C)[C@]2([H])CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@]3([H])CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@@]3([H])C(=O)O2)OC)CC[C@@H](OCCO)[C@@H](C1)OC
1375	DB01591	FBOUYBDGKBSUES-VXKWHMMOSA-N	O=C(O[C@H]1CN2CCC1CC2)N1CCC2=CC=CC=C2[C@@H]1C1=CC=CC=C1
1376	DB01592	XEEYBQQBJWHFJM-UHFFFAOYSA-N	[Fe]
1377	DB01593	HCHKCACWOHOZIP-UHFFFAOYSA-N	[Zn]
1378	DB01594	XAXMYHMKTCNRRZ-UHFFFAOYSA-N	OC1N=C(C2=CC=CC=C2F)C2=C(C=CC(Cl)=C2)N(CCC#N)C1=O
1379	DB01595	KJONHKAYOJNZEC-UHFFFAOYSA-N	[O-][N+](=O)C1=CC2=C(NC(=O)CN=C2C2=CC=CC=C2)C=C1
1380	DB01597	DHSUYTOATWAVLW-WFVMDLQDSA-N	N[C@@H](CSCCCC\C=C(/NC(=O)[C@H]1CC1(C)C)C(=O)O)C(=O)O
1381	DB01598	ZSKVGTPCRGIANV-ZXFLCMHBSA-N	[H][C@]12CC(SCC\N=C\N)=C(N1C(=O)[C@]2([H])[C@@H](C)O)C(O)=O
1382	DB01599	FYPMFJGVHOHGLL-UHFFFAOYSA-N	CC(C)(SC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C)SC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C
1383	DB01600	GUHPRPJDBZHYCJ-UHFFFAOYSA-N	CC(C(O)=O)C1=CC=C(S1)C(=O)C1=CC=CC=C1
1384	DB01601	KJHKTHWMRKYKJE-SUGCFTRWSA-N	CC(C)[C@H](N1CCCNC1=O)C(=O)N[C@H](C[C@H](O)[C@H](CC1=CC=CC=C1)NC(=O)COC1=C(C)C=CC=C1C)CC1=CC=CC=C1
1385	DB01602	PFOLLRNADZZWEX-FFGRCDKISA-N	[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=CC=C1)C(=O)OC(C)OC(=O)OCC
1386	DB01603	RJQXTJLFIWVMTO-TYNCELHUSA-N	[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1=C(OC)C=CC=C1OC)C(O)=O
1387	DB01604	ZEMIJUDPLILVNQ-ZXFNITATSA-N	[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=CC=C1)C(=O)OCOC(=O)C(C)(C)C
1388	DB01605	NPGNOVNWUSPMDP-HLLBOEOZSA-N	[H]C(=N[C@@H]1C(=O)N2[C@@H](C(=O)OCOC(=O)C(C)(C)C)C(C)(C)S[C@]12[H])N1CCCCCC1
1389	DB01606	LPQZKKCYTLCDGQ-WEDXCCLWSA-N	[H][C@@]12CC(=O)N1[C@@H](C(O)=O)[C@](C)(CN1C=CN=N1)S2(=O)=O
1390	DB01607	OHKOGUYZJXTSFX-KZFFXBSXSA-N	[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](C(O)=O)C1=CSC=C1)C(O)=O
1391	DB01608	LUALIOATIOESLM-UHFFFAOYSA-N	OC1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(C=C3)C#N)CC1
1392	DB01609	BOFQWVMAQOTZIW-UHFFFAOYSA-N	OC(=O)C1=CC=C(C=C1)N1N=C(N=C1C1=CC=CC=C1O)C1=CC=CC=C1O
1393	DB01610	WPVFJKSGQUFQAP-GKAPJAKFSA-N	CC(C)[C@H](N)C(=O)OCC(CO)OCN1C=NC2=C1NC(N)=NC2=O
1394	DB01611	XXSMGPRMXLTPCZ-UHFFFAOYSA-N	CCN(CCO)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1
1395	DB01612	CSDTZUBPSYWZDX-UHFFFAOYSA-N	CCCCCON=O
1396	DB01613	SNFOERUNNSHUGP-ZXZARUISSA-N	[O-][N+](=O)OC[C@@H](O[N+]([O-])=O)[C@H](CO[N+]([O-])=O)O[N+]([O-])=O
1397	DB01614	NOSIYYJFMPDDSA-UHFFFAOYSA-N	CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(C=C2)C(C)=O
1398	DB01615	XLOQNFNTQIRSOX-UHFFFAOYSA-N	CC(CN1C2=CC=CC=C2SC2=C1C=C(C=C2)C(C)=O)N(C)C
1399	DB01616	ZPFXAOWNKLFJDN-UHFFFAOYSA-N	CCN(CCCC1=CC=CC=C1)CCCC1=CC=CC=C1
1400	DB01618	KLPWJLBORRMFGK-UHFFFAOYSA-N	CCC1=C(C)NC2=C1C(=O)C(CN1CCOCC1)CC2
1401	DB01619	ISFHAYSTHMVOJR-UHFFFAOYSA-N	CN1CCC2=C(C1)C(C1=CC=CC=C21)C1=CC=CC=C1
1402	DB01620	IJHNSHDBIRRJRN-UHFFFAOYSA-N	CN(C)CCC(C1=CC=CC=C1)C1=CC=CC=N1
1403	DB01621	JOMHSQGEWSNUKU-UHFFFAOYSA-N	CN(C)S(=O)(=O)C1=CC2=C(SC3=CC=CC=C3N2CCCN2CCC(CCO)CC2)C=C1
1404	DB01622	VZYCZNZBPPHOFY-UHFFFAOYSA-N	CN(C)S(=O)(=O)C1=CC2=C(SC3=CC=CC=C3N2CCCN2CCN(C)CC2)C=C1
1405	DB01623	GFBKORZTTCHDGY-UWVJOHFNSA-N	CN(C)S(=O)(=O)C1=CC2=C(SC3=CC=CC=C3\C2=C\CCN2CCN(C)CC2)C=C1
1406	DB01624	WFPIAZLQTJBIFN-DVZOWYKESA-N	OCCN1CCN(CC\C=C2\C3=CC=CC=C3SC3=C2C=C(Cl)C=C3)CC1
1407	DB01625	JTPUMZTWMWIVPA-UHFFFAOYSA-O	CC(C)[N+](C)(CCC(C(N)=O)(C1=CC=CC=C1)C1=CC=CC=C1)C(C)C
1408	DB01626	DPWPWRLQFGFJFI-UHFFFAOYSA-N	CN(CC#C)CC1=CC=CC=C1
1409	DB01627	OJMMVQQUTAEWLP-ISVUEQNNSA-N	[H][C@@]1(O[C@]([H])([C@H](NC(=O)C2C[C@@H](CCC)CN2C)[C@@H](C)O)[C@H](O)[C@H](O)[C@H]1O)SC
1410	DB01628	MNJVRJDLRVPLFE-UHFFFAOYSA-N	CC1=NC=C(C=C1)C1=C(C=C(Cl)C=N1)C1=CC=C(C=C1)S(C)(=O)=O
1411	DB01629	FHIDNBAQOFJWCA-UAKXSSHOSA-N	OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=C(F)C(=O)NC1=O
1412	DB01630	YJNCFXPJICILOK-HHHXNRCGSA-N	CCCCCC1=CC=C(C=C1)C(=O)NC1=CC=C(C=C1)S(=O)(=O)N(CCN1CCOCC1)[C@H](C(C)C)C(=O)NO
1413	DB01631	IJXHLVMUNBOGRR-UHFFFAOYSA-N	CCCCCCCCC(=O)OC
1414	DB01632	PQGCEDQWHSBAJP-TXICZTDVSA-N	O[C@H]1[C@@H](O)[C@@H](O[P@](O)(=O)OP(O)(O)=O)O[C@@H]1COP(O)(O)=O
1415	DB01633	HJNVNMBOOGFLMI-KLPSKQSZSA-N	OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O[C@H]3[C@H](O)[C@@H](F)[C@H]([O-])O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O
1416	DB01634	AZUQIXJQZOMXAS-IUCAKERBSA-N	N[C@@H](C[C@H]1C=C(NNC2=CC=CC=N2)C(O)=CC1=O)C(O)=O
1417	DB01635	OCQICQZUUHJWGZ-BYPYZUCNSA-N	CC1(C)N[C@@H](CS1)C(O)=O
1418	DB01636	DQEQQOZHKXGGJW-HLHPXMICSA-L	[Fe++].CC1=C(CCC(O)=O)/C2=C/C3=N/C(=C\C4=C(C=C)C(C)=C([N-]4)/C=C4\N=C(\C=C\1/[N-]\2)C(C)=C4C=O)/C(C)=C3CCC(O)=O
1419	DB01637	AJAKLDUGVSKVDG-UFYCRDLUSA-N	CC(C)CCC[C@H](C)CCC[C@H](C)CCC[C@H](C)CCO
1420	DB01638	FBPFZTCFMRRESA-JGWLITMVSA-N	OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
1421	DB01639	CBNMAKRKGWDQHB-UHFFFAOYSA-O	CC1=C(O)C(C=O)=C(COP(O)(O)=O)C=[N+]1C
1422	DB01640	QNURTFDBHAQRSI-HNNXBMFYSA-N	C[C@H]1CC(=O)NN=C1C1=CC=C(NC2=C(CC3=CC=CC(I)=C3)C(=O)CCC2)C=C1
1423	DB01641	JUWJATLABHTRDF-JURWUIOISA-N	C[C@@H](O)[C@H](N)C1=N\C(=C/C2=CNC3=C2C(N)=CC=C3)C(=O)N1CC(O)=O
1424	DB01642	HOVAGTYPODGVJG-XUUWZHRGSA-N	CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
1425	DB01643	GYOZYWVXFNDGLU-XLPZGREQSA-N	CC1=CN([C@H]2C[C@H](O)[C@@H](COP(O)(O)=O)O2)C(=O)NC1=O
1426	DB01644	PFQGLFBMMPZYEU-UHFFFAOYSA-N	OC(=O)CCC1C2=CC=C(O)C=C2OC2=C1C=CC(O)=C2
1427	DB01645	TZBJGXHYKVUXJN-UHFFFAOYSA-N	OC1=CC=C(C=C1)C1=COC2=CC(O)=CC(O)=C2C1=O
1428	DB01646	XUYPXLNMDZIRQH-LURJTMIESA-N	[H][C@@](CCSC)(NC(C)=O)C(O)=O
1429	DB01647	PCCPERGCFKIYIS-AWEZNQCLSA-N	CCCOC1=CC(=CC=C1OC)[C@]1(C)CNC(=O)O1
1430	DB01648	PFROTWRHYMLGHR-NYMZXIIRSA-N	CO[C@@H]1O[C@H](CO)[C@@H](S)[C@H](O)[C@H]1O
1431	DB01649	QQOHNVHGNZYSBP-XPWFQUROSA-O	CN1C=[N+]([C@@H]2O[C@H](CO[P@](O)(=O)O[P@](O)(=O)O[P@](O)(=O)OC[C@H]3O[C@H]([C@H](O)[C@@H]3O)N3C=NC4=C(N)N=CN=C34)[C@@H](O)[C@H]2O)C2=C1C(=O)N=C(N)N2
1432	DB01650	PMOWTIHVNWZYFI-AATRIKPKSA-N	OC(=O)\C=C\C1=CC=CC=C1O
1433	DB01651	ZDZVLEQWFATHTF-IJWOWSJNSA-N	CO[C@@H]1O[C@@H]2CO[C@](C)(O[C@@H]2[C@H](O)[C@H]1O)C(O)=O
1434	DB01652	LTVXPVBFJBTNIJ-TYHXJLICSA-N	CC(C)(CO[P@](O)(=O)O[P@](O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C(N)N=CN=C12)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C1=CC=C(O)C=C1
1435	DB01653	VFTCTFWPSJPJLY-RKHBVOJPSA-N	[H]\C(C1=CNC2=CC=CC=C12)=C1\N=C([C@H](N)[C@@H](C)O)N(CCO)C1=O
1436	DB01655	BIRSGZKFKXLSJQ-QTBDOELSSA-N	O[C@@H](COP(O)(O)=O)[C@@H](O)[C@H](O)[C@H](O)C(O)=O
1437	DB01656	MNDBXUUTURYVHR-UHFFFAOYSA-N	FC(F)OC1=C(OCC2CC2)C=C(C=C1)C(=O)NC1=C(Cl)C=NC=C1Cl
1438	DB01657	QDTWKLJWNHRCPJ-WGCYKYFSSA-N	N[C@@H](C[C@@H]1C\C(=N\[C@@H]2C[C@H]2C2=CC=CC=C2)C(O)=CC1=O)C(O)=O
1439	DB01658	JHNXLHRDUXBCJW-UHFFFAOYSA-N	CC1=C(CCO[P@](O)(=O)O[P@](O)([O-])=O)SC=[N+]1CC1=CC=C(C)N=C1N
1440	DB01659	LODBCIBKOKOGNL-LBPRGKRZSA-N	N[C@@H](CC1=CC=C2C=CC3=C(N=CC=C3)C2=N1)C(O)=O
1441	DB01660	NLTUCYMLOPLUHL-FCIPNVEPSA-N	NC1=NC=NC2=C1N=CN2[C@@H]1O[C@@H](CO[P@](O)(=O)O[P@@](O)(=O)OP(O)(O)=S)[C@H](O)[C@H]1O
1442	DB01661	RKNHJBVBFHDXGR-QBPNNELESA-H	O[C@@H]1[C@@H](O)[C@@H](O[C@@H]1CO[P@]([O-])(=O)O[P@]([O-])(=O)OP([O-])([O-])=O)N1C=NC2=C1N=CN([C@@H]1O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@H]1O)C2=N
1443	DB01662	HGNFDPZASRDVLL-SSDOTTSWSA-N	[H][C@@](C)(CC1=CC=CC=C1O)C(O)=O
1444	DB01663	IGSCYCAKHRXAKK-KBBCMHLPSA-N	CC1=CC2=C3C=C(CCCCCCCCC(=O)N[C@H]4[C@H]5C[C@@H]6C[C@@H](C[C@H]4C6)C5)C=CN3[Ru++]34(N5C=CC=CC5=C5C=CC=CN35)(N3C=CC=CC3=C3C=CC=CN43)N2C=C1
1445	DB01664	ZKLGQYGPVBFAQQ-BYPYZUCNSA-N	N[C@@H](CC1=CONC1=O)C(O)=O
1446	DB01665	DERVZEOWPBCBHO-UHFFFAOYSA-N	NC1N=C2C=CC=CC2=N1
1447	DB01666	NBTMNFYXJYCQHQ-OQYPVSDDSA-N	OS(=O)(=O)O[C@H]1[C@@H](OS(O)(=O)=O)[C@@H](OS(O)(=O)=O)[C@@H](OS(O)(=O)=O)[C@H](OS(O)(=O)=O)[C@@H]1OS(O)(=O)=O
1448	DB01667	LPXQRXLUHJKZIE-UHFFFAOYSA-N	NC1=NC2=C(NN=N2)C(O)=N1
1449	DB01668	XUWPJKDMEZSVTP-UOSCCXBLSA-N	[H][C@]12CC(=O)O[C@]1([H])C1=C(C(=O)C3=C(C=CC=C3O)C1=O)[C@]([H])(C)O2
1450	DB01669	DAIKHDNSXMZDCU-FQTGFAPKSA-N	CC(C)[C@H]1OC(=O)C2=CCCN2C(=O)C2=COC(=N2)CC(=O)C[C@H](O)\C=C(/C)\C=C\CNC(=O)\C=C\[C@H]1C
1451	DB01670	YKYONYBAUNKHLG-UHFFFAOYSA-N	CCCOC(C)=O
1452	DB01671	WMHRYLDWLOGHSG-UHFFFAOYSA-M	O[Hg]C1=CC=C(C=C1)C(O)=O
1453	DB01672	GLDQAMYCGOIJDV-UHFFFAOYSA-N	OC(=O)C1=C(O)C(O)=CC=C1
1454	DB01673	NTMMCWJNQNKACG-RXHIUOCHSA-N	C[C@@H](NC(=O)[C@@H](C)O[C@@H]1[C@@H](O)[C@H](CO)O[C@H](O[P@](O)(=O)O[P@@](O)(=O)OC[C@@H]2O[C@H]([C@H](O)[C@H]2O)N2C=CC(=O)NC2=O)[C@H]1NC(C)=O)C(O)=O
1455	DB01675	NPALUEYCDZWBOV-BPJJUHQGSA-N	CC(=C)C(=O)SCCNC(=O)CCNC(=O)[C@@H](O)C(C)(C)CO[P@](O)(=O)O[P@@](O)(=O)OC[C@@H]1O[C@H]([C@H](O)[C@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N
1456	DB01676	SPSSULHKWOKEEL-UHFFFAOYSA-N	CC1=C(C=C(C=C1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O
1457	DB01677	VZCYOOQTPOCHFL-OWOJBTEDSA-L	[O-]C(=O)\C=C\C([O-])=O
1458	DB01678	SAFPHFWYRLLBFO-IZLXSDGUSA-N	CC(=O)N[C@@H](CC1=CC=C(OP(O)(O)=O)C(C=O)=C1)C(=O)N[C@@H]1CCCCN(CC2=CC=C(C=C2)C2=CC=CC=C2)C1=O
1459	DB01679	JCWMAIAFQQTSAX-UHFFFAOYSA-N	CCCO[P@](O)(=O)OP(O)(O)=O
1460	DB01681	YDSWCNNOKPMOTP-UHFFFAOYSA-N	OC(=O)C1=C(C(O)=O)C(C(O)=O)=C(C(O)=O)C(C(O)=O)=C1C(O)=O
1461	DB01682	XTYXJYCWAJSHCY-UHFFFAOYSA-N	CC1=C(CCO[P@](O)(=O)O[P@](O)([O-])=O)SC=[N+]1CC1=C(C)N=C(C)N=C1N
1462	DB01683	MRXDGVXSWIXTQL-ZFXZZAOISA-N	CC(C)C[C@@H](NC(=O)[C@H](NC(=O)N[C@H](CC1=CC=CC=C1)C(O)=O)[C@H]1CCNC(=N)N1)C(=O)N[C@H](CC1=CC=CC=C1)C=O
1463	DB01684	DLQCXFUWHQZWJQ-GSVOUGTGSA-N	OC[C@@H](O)CSO
1464	DB01685	UBVZQGOVTLIHLH-UHFFFAOYSA-N	N#CC1=NC=CC(=C1)C1=NNC(=N1)C1=CC=NC=C1
1465	DB01686	YDGMGEXADBMOMJ-LURJTMIESA-N	N[C@@H](CCC\N=C(/N)N(C)C)C(O)=O
1466	DB01687	GUBGYTABKSRVRQ-PZPXDAEZSA-N	OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@H](O)[C@H](O)O[C@@H]2CO)[C@@H](O)[C@@H](O)[C@@H]1O
1467	DB01688	IWDCLRJOBJJRNH-UHFFFAOYSA-N	CC1=CC=C(O)C=C1
1468	DB01689	CJKKMQCZOLCXAM-UHFFFAOYSA-N	CC1=CC=CC=C1CC(=O)NC1=CC(C)=C(C(C)=C1)S(=O)(=O)NCC(O)=O
1469	DB01690	QCICUPZZLIQAPA-APSSSFQSSA-N	NC1=NC=NC2=C1N=CN2[C@@H]1O[C@@H](CO[P@](O)(=O)OP(O)(=O)O[P@@](O)(=O)OC[C@@H]2O[C@H]([C@H](O)[C@H]2O)N2C=NC3=C2N=CN=C3N)[C@H](O)[C@H]1O
1470	DB01691	VAZMNDXVXVUKFY-JXMROGBWSA-N	CN(CC1=CN(C)C2=CC=CC=C12)C(=O)\C=C\C1=CN=C2NC(=O)CCC2=C1
