Reading training instances  ../ZINC_data/chem_prot/NTNL/N1/L16to20/train1.csv
241	0.922413793103
242	0.922413793103
243	0.922413793103
244	0.922413793103
245	0.922413793103
246	0.922413793103
247	0.922413793103
248	0.922413793103
249	0.922413793103
250	0.922413793103
251	0.922413793103
252	0.922413793103
253	0.922413793103
254	0.922413793103
255	0.922413793103
256	0.922413793103
257	0.922413793103
258	0.922413793103
259	0.922413793103
260	0.922413793103
261	0.922413793103
262	0.922413793103
263	0.922413793103
264	0.922413793103
265	0.922413793103
266	0.922413793103
267	0.922413793103
268	0.922413793103
269	0.922413793103
270	0.922413793103
271	0.922413793103
272	0.922413793103
273	0.922413793103
274	0.922413793103
275	0.922413793103
276	0.922413793103
277	0.922413793103
278	0.922413793103
279	0.924137931034
280	0.924137931034
281	0.925862068966
282	0.925862068966
283	0.925862068966
284	0.925862068966
285	0.925862068966
286	0.925862068966
287	0.925862068966
288	0.925862068966
289	0.925862068966
290	0.925862068966
291	0.925862068966
292	0.925862068966
293	0.925862068966
294	0.925862068966
295	0.925862068966
296	0.925862068966
297	0.925862068966
298	0.927586206897
299	0.927586206897
300	0.927586206897
301	0.927586206897
302	0.927586206897
303	0.927586206897
304	0.927586206897
305	0.927586206897
306	0.927586206897
307	0.927586206897
308	0.927586206897
309	0.927586206897
310	0.927586206897
311	0.927586206897
312	0.927586206897
313	0.927586206897
314	0.927586206897
315	0.927586206897
316	0.927586206897
317	0.927586206897
318	0.927586206897
319	0.927586206897
320	0.927586206897
321	0.927586206897
322	0.927586206897
323	0.927586206897
324	0.927586206897
325	0.927586206897
326	0.927586206897
327	0.927586206897
328	0.927586206897
329	0.927586206897
330	0.927586206897
331	0.927586206897
332	0.927586206897
333	0.927586206897
334	0.927586206897
335	0.927586206897
336	0.927586206897
337	0.927586206897
338	0.927586206897
339	0.927586206897
340	0.927586206897
341	0.927586206897
342	0.927586206897
343	0.927586206897
344	0.927586206897
345	0.927586206897
346	0.927586206897
347	0.927586206897
348	0.927586206897
349	0.927586206897
350	0.927586206897
