Reading training instances  ../ZINC_data/chem_prot/NTNL/N1/L1to5/train1.csv
91	0.574712643678
92	0.576354679803
93	0.576354679803
94	0.576354679803
95	0.577996715928
96	0.579638752053
97	0.579638752053
98	0.579638752053
99	0.579638752053
100	0.579638752053
101	0.579638752053
102	0.579638752053
103	0.579638752053
104	0.579638752053
105	0.579638752053
106	0.579638752053
107	0.579638752053
108	0.579638752053
109	0.581280788177
110	0.581280788177
111	0.581280788177
112	0.582922824302
113	0.582922824302
114	0.582922824302
115	0.584564860427
116	0.584564860427
117	0.584564860427
118	0.584564860427
119	0.584564860427
120	0.584564860427
121	0.586206896552
122	0.586206896552
123	0.586206896552
124	0.586206896552
125	0.586206896552
126	0.586206896552
127	0.586206896552
128	0.586206896552
129	0.586206896552
130	0.586206896552
131	0.587848932677
132	0.587848932677
133	0.587848932677
134	0.589490968801
135	0.589490968801
136	0.591133004926
137	0.592775041051
138	0.592775041051
139	0.592775041051
140	0.592775041051
141	0.592775041051
142	0.592775041051
143	0.592775041051
144	0.592775041051
145	0.592775041051
146	0.592775041051
147	0.592775041051
148	0.592775041051
149	0.592775041051
150	0.592775041051
151	0.594417077176
152	0.594417077176
153	0.594417077176
154	0.594417077176
155	0.594417077176
156	0.594417077176
157	0.594417077176
158	0.5960591133
159	0.597701149425
160	0.597701149425
161	0.597701149425
162	0.597701149425
163	0.59934318555
164	0.59934318555
165	0.59934318555
166	0.59934318555
167	0.59934318555
168	0.59934318555
169	0.59934318555
170	0.600985221675
171	0.600985221675
172	0.600985221675
173	0.600985221675
174	0.600985221675
175	0.600985221675
176	0.600985221675
177	0.600985221675
178	0.600985221675
179	0.600985221675
180	0.6026272578
181	0.6026272578
182	0.6026272578
183	0.6026272578
184	0.6026272578
185	0.604269293924
186	0.604269293924
187	0.604269293924
188	0.604269293924
189	0.604269293924
190	0.604269293924
191	0.604269293924
192	0.604269293924
193	0.604269293924
194	0.604269293924
195	0.604269293924
196	0.604269293924
197	0.604269293924
198	0.604269293924
199	0.604269293924
200	0.604269293924
201	0.604269293924
202	0.604269293924
203	0.604269293924
204	0.604269293924
205	0.604269293924
206	0.604269293924
207	0.604269293924
208	0.604269293924
209	0.604269293924
210	0.604269293924
211	0.604269293924
212	0.604269293924
213	0.604269293924
214	0.604269293924
215	0.604269293924
216	0.604269293924
217	0.604269293924
218	0.604269293924
219	0.604269293924
220	0.604269293924
221	0.604269293924
222	0.604269293924
223	0.604269293924
224	0.605911330049
225	0.605911330049
226	0.605911330049
227	0.605911330049
228	0.605911330049
229	0.605911330049
230	0.605911330049
231	0.605911330049
232	0.605911330049
233	0.605911330049
234	0.605911330049
235	0.607553366174
236	0.607553366174
237	0.607553366174
238	0.607553366174
239	0.607553366174
240	0.607553366174
241	0.607553366174
242	0.607553366174
243	0.607553366174
244	0.607553366174
245	0.607553366174
246	0.607553366174
247	0.607553366174
248	0.607553366174
249	0.607553366174
250	0.607553366174
251	0.607553366174
252	0.609195402299
253	0.609195402299
254	0.609195402299
255	0.609195402299
256	0.609195402299
257	0.609195402299
258	0.609195402299
259	0.609195402299
260	0.609195402299
261	0.609195402299
262	0.609195402299
263	0.609195402299
264	0.609195402299
265	0.609195402299
266	0.609195402299
267	0.609195402299
268	0.609195402299
269	0.609195402299
270	0.609195402299
271	0.609195402299
272	0.610837438424
273	0.610837438424
274	0.610837438424
275	0.610837438424
276	0.612479474548
277	0.612479474548
278	0.614121510673
279	0.614121510673
280	0.614121510673
281	0.614121510673
282	0.614121510673
283	0.614121510673
284	0.614121510673
285	0.614121510673
286	0.614121510673
287	0.614121510673
288	0.614121510673
289	0.614121510673
290	0.614121510673
291	0.614121510673
292	0.614121510673
293	0.614121510673
294	0.614121510673
295	0.614121510673
296	0.614121510673
297	0.614121510673
298	0.614121510673
299	0.614121510673
300	0.614121510673
301	0.614121510673
302	0.614121510673
303	0.614121510673
304	0.614121510673
305	0.614121510673
306	0.614121510673
307	0.614121510673
308	0.614121510673
309	0.614121510673
310	0.614121510673
311	0.614121510673
312	0.614121510673
313	0.614121510673
314	0.614121510673
315	0.614121510673
316	0.614121510673
317	0.614121510673
318	0.614121510673
319	0.614121510673
320	0.614121510673
321	0.615763546798
322	0.615763546798
323	0.615763546798
324	0.615763546798
325	0.615763546798
326	0.615763546798
327	0.615763546798
328	0.615763546798
329	0.615763546798
330	0.615763546798
331	0.615763546798
332	0.615763546798
333	0.615763546798
334	0.615763546798
335	0.615763546798
336	0.615763546798
337	0.615763546798
338	0.615763546798
339	0.615763546798
340	0.615763546798
341	0.615763546798
342	0.615763546798
343	0.615763546798
344	0.617405582923
345	0.617405582923
346	0.617405582923
347	0.617405582923
348	0.617405582923
349	0.617405582923
350	0.617405582923
