198847	IRTDIKMSKMREGO-OAHLLOKOSA-N	CC1=CN2C(=O)C=C(N=C2C(=C1)[C@@H](C)NC3=CC=CC=C3C(=O)O)N4CCOCC4
198848	DXCUKNQANPLTEJ-UHFFFAOYSA-N	CCN(CC)CCCCNC1=NC2=NC(=C(C=C2C=N1)C3=CC(=CC(=C3)OC)OC)NC(=O)NC(C)(C)C
198849	HWUHTJIKQZZBRA-UHFFFAOYSA-N	C1CC(C1)(C2=CC=C(C=C2)C3=C(C=C4C(=N3)C=CN5C4=NNC5=O)C6=CC=CC=C6)N.Cl.Cl
198850	CYOHGALHFOKKQC-UHFFFAOYSA-N	CN1C=NC2=C1C=C(C(=C2F)NC3=C(C=C(C=C3)Br)Cl)C(=O)NOCCO
198851	DDTPGANIPBKTNU-UHFFFAOYSA-N	CN1CCN(CC1)C2=CC(=C(C=C2)NC3=NC=C4C(=N3)N(C5=CC=CC=C5C(=O)N4C)C)OC
198852	UCEQXRCJXIVODC-PMACEKPBSA-N	C1CC2=CC=CC3=C2N(C1)C=C3C4C(C(=O)NC4=O)C5=CNC6=CC=CC=C65
198853	GYLDXIAOMVERTK-UHFFFAOYSA-N	CC(C)N1C2=C(C(=N1)C3=CC4=C(C=C3)OC(=N4)N)C(=NC=N2)N
198854	AQGNHMOJWBZFQQ-UHFFFAOYSA-N	CC1=CN=C(N1)C2=CN=C(N=C2C3=C(C=C(C=C3)Cl)Cl)NCCNC4=NC=C(C=C4)C#N
198855	DXCUKNQANPLTEJ-UHFFFAOYSA-N	CCN(CC)CCCCNC1=NC2=NC(=C(C=C2C=N1)C3=CC(=CC(=C3)OC)OC)NC(=O)NC(C)(C)C
198856	DPEXRCOBPACFOO-UHFFFAOYSA-N	C1=CC=C(C(=C1)C2=CC3=C(C4=C(N3)C=CC(=C4)O)C5=C2C(=O)NC5=O)Cl
198857	UZXRICATRQGMQT-UHFFFAOYSA-N	CC1=CN(C(=O)NC1=O)C2CC(C(O2)COP(=O)(O)OC3CC(OC3CO)N4C=NC5=C4N=CN=C5N)OP(=O)(O)OCC6C(CC(O6)N7C=NC8=C7N=CN=C8N)OP(=O)(O)OC9C(CC(O9)N1C=NC2=C1NC(=NC2=O)N)O.N.[NH2-].[NH2-].[Pt+2]CC1=CN(C(=O)NC1=O)C2CC(C(O2)COP(=O)(O)OC3CC(OC3CO)N4C=NC5=C4N=CN=C5N)OP(=O)(O)OCC6C(CC(O6)N7C=NC8=C7N=CN=C8N)OP(=O)(O)OC9C(CC(O9)N1C=NC2=C1NC(=NC2=O)N)O.N.[NH2-].[NH2-].[Pt+2]
198858	QOTCLGLPFWDADD-UHFFFAOYSA-N	CC1=C(C=C(C=C1)C(=O)NC2=CC(=NC=C2)C(F)(F)F)NC3=CC4=C(C=C3)N=CN(C4=O)C
198859	AXNUEXXEQGQWPA-UHFFFAOYSA-N	CC1=C(C=CC(=C1)[N+](=O)[O-])NS(=O)(=O)C2=C(C=CC(=C2)Cl)Cl
198860	WEVYNIUIFUYDGI-UHFFFAOYSA-N	C1=CC(=CC(=C1)C(=O)N)C2=CC(=NC=N2)NC3=CC=C(C=C3)OC(F)(F)F
198861	NWIBSHFKIJFRCO-WUDYKRTCSA-N	CC1=C(C(=O)C2=C(C1=O)N3C[C@H]4[C@@H]([C@@]3([C@@H]2COC(=O)N)OC)N4)N
198862	BIQBDHSYQMHHPU-CJLVFECKSA-N	C1=CC2=C(C(=O)C(=NNC3=CC4=C(C=C3)C=C(C=C4)S(=O)(=O)O)C=C2S(=O)(=O)O)N=C1
198863	XRKYMMUGXMWDAO-UHFFFAOYSA-N	C1COCCN1C2=CC(=O)C=C(O2)C3=C4C(=CC=C3)SC5=CC=CC=C5S4
198864	RCINICONZNJXQF-VAZQATRQSA-N	CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C
198865	SDUQYLNIPVEERB-QPPQHZFASA-N	C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F
198866	KQMPRSZTUSSXND-UHFFFAOYSA-N	CCOC1=C(C(=CC(=N1)NC(=O)CC2=C(C=CC(=C2)OC)OC)N)C#N
198867	QFJCIRLUMZQUOT-HPLJOQBZSA-N	C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C/[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)O)C)/C)O)OC)C)C)/C)OC
198868	VJJPUSNTGOMMGY-MRVIYFEKSA-N	C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O
198869	JCSGFHVFHSKIJH-UHFFFAOYSA-N	CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=C(C=C(C=C4)Cl)Cl
198870	ZBNZXTGUTAYRHI-UHFFFAOYSA-N	CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C
198871	ZVAGBRFUYHSUHA-CFWFSBERSA-N	CC1=CC(=C(N1)/C=C/2\C(=C/C(=C\3/C=C4C=CC=CC4=N3)/N2)OC)C.CS(=O)(=O)O
198872	RITAVMQDGBJQJZ-FMIVXFBMSA-N	CNC(=O)C1=CC=CC=C1SC2=CC3=C(C=C2)C(=NN3)/C=C/C4=CC=CC=N4
198873	ZDZOTLJHXYCWBA-VCVYQWHSSA-N	CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O
198874	SHGAZHPCJJPHSC-YCNIQYBTSA-N	CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C(=O)O)/C)/C
198875	DLMYFMLKORXJPO-FQEVSTJZSA-N	C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3)SC[C@@H](C(=O)O)N
198876	GCIKSSRWRFVXBI-UHFFFAOYSA-N	CC1=CC(=NN1)NC2=NC(=NC(=C2)N3CCN(CC3)C)SC4=CC=C(C=C4)NC(=O)C5CC5
198877	ZGBGPEDJXCYQPH-UHFFFAOYSA-N	CC1=C(C=C(C=C1)NC(=O)C2=CC(=CC=C2)C(C)(C)C#N)NC3=CC4=C(C=C3)N=CN(C4=O)C
198878	SDUQYLNIPVEERB-QPPQHZFASA-N	C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)(F)F
198879	XGALLCVXEZPNRQ-UHFFFAOYSA-N	COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4
198880	BIQBDHSYQMHHPU-CJLVFECKSA-N	C1=CC2=C(C(=O)/C(=N/NC3=CC4=C(C=C3)C=C(C=C4)S(=O)(=O)O)/C=C2S(=O)(=O)O)N=C1
198881	XXJWYDDUDKYVKI-UHFFFAOYSA-N	CC1=CC2=C(N1)C=CC(=C2F)OC3=NC=NC4=CC(=C(C=C43)OC)OCCCN5CCCC5
198882	QQWUGDVOUVUTOY-UHFFFAOYSA-N	CC(C)S(=O)(=O)C1=CC=CC=C1NC2=NC(=NC=C2Cl)NC3=C(C=C(C=C3)N4CCC(CC4)N5CCN(CC5)C)OC
198883	PHXJVRSECIGDHY-UHFFFAOYSA-N	CC1=C(C=C(C=C1)C(=O)NC2=CC(=C(C=C2)CN3CCN(CC3)C)C(F)(F)F)C#CC4=CN=C5N4N=CC=C5
198884	JLYAXFNOILIKPP-KXQOOQHDSA-N	CC1(CCC(=C(C1)CN2CCN(CC2)C3=CC=C(C=C3)C(=O)NS(=O)(=O)C4=CC(=C(C=C4)N[C@H](CCN5CCOCC5)CSC6=CC=CC=C6)S(=O)(=O)C(F)(F)F)C7=CC=C(C=C7)Cl)C
198885	VBIIUHUSFOLTIU-LJQANCHMSA-N	C1CN2CCC1C(C2)NC3=C4C=C(C=CC4=NC(=O)C3=C5NC6=CC=CC=C6N5)Cl
198886	SSJXIUAHEKJCMH-PHDIDXHHSA-N	C1CCC(C(C1)N)N
198887	BWHSKWLYLXKFHO-MRXNPFEDSA-N	CC(C(=O)N1CCC(CC1)C2=CC(=C(C=C2)NC3=NC=C(C(=N3)C4=CN=C5N4C=CC=C5)Cl)OC)O
198888	WVSBGSNVCDAMCF-UHFFFAOYSA-N	C1CCC(C1)C2=C(C=CC(=C2)C3=CNC4=NC=C(C=C34)C5=CC=CC=C5)C(=O)O
198889	LCOIAYJMPKXARU-VAWYXSNFSA-N	C1=CC=C(C=C1)/C=C/C(=O)NC(C(Cl)(Cl)Cl)NC(=S)NC2=CC=CC3=C2N=CC=C3
198890	GOTYRUGSSMKFNF-UHFFFAOYSA-N	C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3N
198891	MXQGGBTXHJSPPG-LJQANCHMSA-N	C1CC1C(=O)N2CCC(C2)CN3C4=C(C=NC=C4)N=C3C5=CC=C(C=C5)C6=CC7=C(C=C6)OC=C7
198892	LKJPYSCBVHEWIU-UHFFFAOYSA-N	CC(CS(=O)(=O)C1=CC=C(C=C1)F)(C(=O)NC2=CC(=C(C=C2)C#N)C(F)(F)F)O
198893	DYCCNOXXTAZETQ-UHFFFAOYSA-N	COC1=C(C=C(C=C1)C2=CC3=NC=CN3C(=N2)NC4=C(C=CC=N4)C(=O)N)OC.O.O.Cl
198894	XZWYZXLIPXDOLR-UHFFFAOYSA-N	CN(C)C(=N)N=C(N)N
198895	QXRSDHAAWVKZLJ-PVYNADRNSA-N	C[C@H]1CCC[C@@]2([C@@H](O2)C[C@H](OC(=O)C[C@@H](C(C(=O)[C@@H]([C@H]1O)C)(C)C)O)/C(=C/C3=CSC(=N3)C)/C)C
198896	SUDAHWBOROXANE-SECBINFHSA-N	C1=CC(=C(C=C1I)F)NC2=C(C=CC(=C2F)F)C(=O)NOC[C@@H](CO)O
198897	AVLYNJZZQYEFEA-XDJHFCHBSA-N	C1=CC=C2C(=C1)N/C(=C(/C#N)\C3=NC(=NC=C3)NCCC4=CN=CC=C4)/S2
198898	OTPQDXLFXQGSHS-UHFFFAOYSA-N	CCC(=O)N(C)C1=CC=C(C=C1)NC2=NC3=C(C(=N2)NC4CCCN(C4)C(=O)C=C)NC=N3
198899	YVXCDLCJCIDFHE-UHFFFAOYSA-N	CCNC1=NC(=NC(=C1)NC2CCC(CC2)O)NC3=CC4=C(C=C3)N(C=C4)CC5=CC=CC=C5
198900	OJPLJFIFUQPSJR-INIZCTEOSA-N	CC(C)(C(=O)NCC(C(F)(F)F)(F)F)C(=O)NC1C2=CC=CC=C2C3=CC=CC=C3NC1=O
198901	NBTNHSGBRGTFJS-UHFFFAOYSA-N	CC1=C(C(=CC=C1)C)OC(=O)N(C2=C(C=C(C=C2)OC)OC)C3=NC(=NC=C3)NC4=CC=C(C=C4)N5CCN(CC5)C
198902	NEZONWMXZKDMKF-UHFFFAOYSA-N	CC(=CCC(C1=CC(=O)C2=C(C=CC(=C2C1=O)O)O)O)C
198903	MJQUEDHRCUIRLF-TVIXENOKSA-N	CCC/C=C/C=C/C(=O)O[C@H]1/C(=C/C(=O)OC)/C[C@H]2C[C@@H](OC(=O)C[C@@H](C[C@@H]3C[C@@H](C([C@@](O3)(C[C@@H]4C/C(=C/C(=O)OC)/C[C@@H](O4)/C=C/C([C@@]1(O2)O)(C)C)O)(C)C)OC(=O)C)O)[C@@H](C)O
198904	AKCRNFFTGXBONI-UHFFFAOYSA-N	CCC(=O)N1CCN(CC1)C2=C(C=C(C=C2)N3C(=O)C=CC4=CN=C5C=CC(=CC5=C43)C6=CC7=CC=CC=C7N=C6)C(F)(F)F
198905	RNPDUXVFGTULLP-ATTQYFOMSA-N	CCCCC(C=O)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)OCC1=CC=CC=C1
198906	HJSSPYJVWLTYHG-UHFFFAOYSA-N	CC1=C(C=C(C=C1)C(=O)NC2=CC=C(C=C2)S(=O)(=O)NC3=NC4=CC=CC=C4N=C3NC5=CC(=CC(=C5)OC)OC)OC
198907	AOJJSUZBOXZQNB-TZSSRYMLSA-N	C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O
198908	SWDZPNJZKUGIIH-QQTULTPQSA-N	CCNC(=O)C1=C(/C(=C/2\C=C(C(=CC2=O)O)C(C)C)/ON1)C3=CC=C(C=C3)CN4CCOCC4
198909	UIARLYUEJFELEN-LROUJFHJSA-N	C[C@@]12[C@](C[C@@H](O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)(CO)O
198910	JOGKUKXHTYWRGZ-UHFFFAOYSA-N	CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5
198911	VAVXGGRQQJZYBL-UHFFFAOYSA-N	C1CCN(C1)C(=O)NC2=CC=CC(=C2)NC3=NC=C(C(=N3)NCCCNC(=O)C4=CC=CS4)I
198912	QBIYUDDJPRGKNJ-UHFFFAOYSA-M	CC1=[N+](C2=C(N1CCOC)C(=O)C3=CC=CC=C3C2=O)CC4=NC=CN=C4.[Br-]
198913	AXNUEXXEQGQWPA-UHFFFAOYSA-N	CC1=C(C=CC(=C1)[N+](=O)[O-])NS(=O)(=O)C2=C(C=CC(=C2)Cl)Cl
198914	BDUHCSBCVGXTJM-WUFINQPMSA-N	CC(C)OC1=C(C=CC(=C1)OC)C2=N[C@H]([C@H](N2C(=O)N3CCNC(=O)C3)C4=CC=C(C=C4)Cl)C5=CC=C(C=C5)Cl
198915	NAVMQTYZDKMPEU-UHFFFAOYSA-N	CC1=CC2=C(C=C1C(=C)C3=CC=C(C=C3)C(=O)O)C(CCC2(C)C)(C)C
198916	MWMZPQUFFMXATJ-UHFFFAOYSA-N	CC1=NN(C=C1NC2=NC=C(C(=C2)NC3=C(C=C(C=C3)F)C(=O)NOC)C(F)(F)F)C
198917	ZWXPKFIFFGBKEL-UHFFFAOYSA-N	C1CC(CNC1)C2=CC(=C3C(=O)C=CC=C3OCC4CC4)NC5=C2COC(=O)N5
198918	CRRPFKCJZALCLQ-UHFFFAOYSA-N	C1CN(CCC1N2C3=CC=CC=C3NC2=O)CC4=CC=C(C=C4)C5=NC6=CC7=C(C=C6N=C5C8=CC=CC=C8)N=CN7.C(=O)(C(F)(F)F)O.O
198919	OHUHVTCQTUDPIJ-JYCIKRDWSA-N	CC1COCCN1C2=NC(=NC(=C2)C3(CC3)S(=N)(=O)C)C4=C5C=CNC5=NC=C4
