index	ID
2095	MPIP2_MOUSE
2096	MPIP3_HUMAN
2097	MPI_CANAL
2098	MPI_HUMAN
2099	MPRI_HUMAN
2100	MRAY_BACSU
2101	MRAY_ECOLI
2102	MRAY_STAAR
2103	MRAY_STRP3
2104	MRCKA_HUMAN
2105	MRCKB_HUMAN
2106	MRCKG_HUMAN
2107	MRP1_HUMAN
2108	MRP1_MOUSE
2109	MRP2_HUMAN
2110	MRP3_HUMAN
2111	MSHB_MYCTU
2112	MSHC_MYCTU
2113	MSHR_HUMAN
2114	MSHR_MOUSE
2115	MSRE_HUMAN
2116	MSRE_MOUSE
2117	MST4_HUMAN
2118	MT3_HUMAN
2119	MTAP_HUMAN
2120	MTAP_MOUSE
2121	MTLR_HUMAN
2122	MTNN_ECO57
2123	MTNN_ECOLI
2124	MTNN_VIBCH
2125	MTOR_HUMAN
2126	MTOR_MOUSE
2127	MTOR_RAT
2128	MTP_BOVIN
2129	MTP_HUMAN
2130	MTR1A_CHICK
2131	MTR1A_HUMAN
2132	MTR1B_CHICK
2133	MTR1B_HUMAN
2134	MTR1C_CHICK
2135	MTSI_SPISQ
2136	MURA_ECOLI
2137	MURB_ECOLI
2138	MURB_STAAU
2139	MURI_ENTFA
2140	MURI_HELPJ
2141	MURI_HELPY
2142	MURI_LACFE
2143	MUSK_HUMAN
2144	MVD1_HUMAN
2145	MYLK2_HUMAN
2146	MYLK3_HUMAN
2147	MYLK4_HUMAN
2148	MYLK_CHICK
2149	MYLK_HUMAN
2150	MYO3A_HUMAN
2151	MYO3B_HUMAN
2152	MYO5A_CHICK
2153	NAAA_HUMAN
2154	NADE_BACAN
2155	NADE_BACSU
2156	NADK_HUMAN
2157	NAGZ_PSEAE
2158	NALD2_HUMAN
2159	NAMPT_HUMAN
2160	NANH_CLOPE
2161	NANH_VIBCH
2162	NAT_MYCSM
2163	NCEH1_HUMAN
2164	NCF1_HUMAN
2165	NCOAT_HUMAN
2166	NCOR2_HUMAN
2167	NDUA4_HUMAN
2168	NDUA6_HUMAN
2169	NDUA8_HUMAN
2170	NDUAA_HUMAN
2171	NDUAB_BOVIN
2172	NDUAB_HUMAN
2173	NDUB5_HUMAN
2174	NDUB6_HUMAN
2175	NDUB7_HUMAN
2176	NDUS2_HUMAN
2177	NDUS8_HUMAN
2178	NEC1_HUMAN
2179	NEC2_HUMAN
2180	NEK1_HUMAN
2181	NEK2_HUMAN
2182	NEK5_HUMAN
2183	NEK6_HUMAN
2184	NEK7_HUMAN
2185	NEK9_HUMAN
2186	NEMO_HUMAN
2187	NEP_HUMAN
2188	NEP_MOUSE
2189	NEP_PIG
2190	NEP_RABIT
2191	NEP_RAT
2192	NEUR1_HUMAN
2193	NEUR2_HUMAN
2194	NEUR3_HUMAN
2195	NEUR4_HUMAN
2196	NFKB1_HUMAN
2197	NFKB2_HUMAN
2198	NHAA_ECOLI
2199	NICA_HUMAN
2200	NIM1_HUMAN
2201	NISCH_HUMAN
2202	NISCH_RAT
2203	NK1R_CAVPO
2204	NK1R_HUMAN
2205	NK1R_MOUSE
2206	NK1R_RAT
2207	NK2R_BOVIN
2208	NK2R_CAVPO
2209	NK2R_HUMAN
2210	NK2R_MOUSE
2211	NK2R_RAT
2212	NK3R_CAVPO
2213	NK3R_HUMAN
2214	NK3R_RAT
2215	NLK_HUMAN
2216	NLTP_HUMAN
2217	NMBR_HUMAN
2218	NMBR_RAT
2219	NMD3A_HUMAN
2220	NMD3A_RAT
2221	NMD3B_HUMAN
2222	NMD3B_MOUSE
2223	NMD3B_RAT
2224	NMDE1_HUMAN
2225	NMDE1_MOUSE
2226	NMDE1_RAT
2227	NMDE2_HUMAN
2228	NMDE2_MOUSE
2229	NMDE2_RAT
2230	NMDE3_HUMAN
2231	NMDE3_MOUSE
2232	NMDE3_RAT
2233	NMDE4_HUMAN
2234	NMDE4_MOUSE
2235	NMDE4_RAT
2236	NMDZ1_HUMAN
2237	NMDZ1_MOUSE
2238	NMDZ1_RAT
2239	NMT1_HUMAN
2240	NMT2_HUMAN
2241	NMT_CANAL
2242	NMT_YEAST
2243	NMUR1_HUMAN
2244	NMUR2_HUMAN
2245	NORA_STAAU
2246	NOS1_HUMAN
2247	NOS1_MOUSE
2248	NOS1_RAT
2249	NOS2_HUMAN
2250	NOS2_MOUSE
2251	NOS2_RAT
2252	NOS3_BOVIN
2253	NOS3_HUMAN
2254	NOS3_MOUSE
2255	NOS3_PIG
2256	NOS3_RAT
2257	NOX1_HUMAN
2258	NOX4_HUMAN
2259	NPCL1_HUMAN
2260	NPCL1_MOUSE
2261	NPCL1_RAT
2262	NPFF2_RAT
2263	NPM_HUMAN
2264	NPY1R_HUMAN
2265	NPY1R_RAT
2266	NPY2R_HUMAN
2267	NPY4R_HUMAN
2268	NPY5R_HUMAN
2269	NPY5R_MOUSE
2270	NPY5R_RAT
2271	NQO1_HUMAN
2272	NQO2_HUMAN
2273	NR0B2_HUMAN
2274	NR1H2_HUMAN
2275	NR1H3_HUMAN
2276	NR1H4_HUMAN
2277	NR1I2_HUMAN
2278	NR1I3_MOUSE
2279	NR4A2_HUMAN
2280	NR5A2_HUMAN
2281	NRAM_I34A1
2282	NRAM_I68A0
2283	NRAM_INBLE
2284	NRP1_HUMAN
2285	NSMA_HUMAN
2286	NSMA_RAT
2287	NTCP2_HUMAN
2288	NTCP_HUMAN
2289	NTR1_HUMAN
2290	NTR1_MOUSE
2291	NTR1_RAT
2292	NTR2_HUMAN
2293	NTR2_MOUSE
2294	NTRK1_HUMAN
2295	NTRK2_HUMAN
2296	NTRK3_HUMAN
2297	NU1M_HUMAN
2298	NU2M_HUMAN
2299	NU3M_HUMAN
2300	NU4LM_HUMAN
2301	NU4M_HUMAN
2302	NU5M_HUMAN
2303	NU6M_HUMAN
2304	NUAK1_HUMAN
2305	NUAK2_HUMAN
2306	O07746_MYCTU
2307	O07911_STAAU
2308	O15648_9TRYP
2309	O19067_PIG
2310	O30463_MYCAV
2311	O35880_RAT
2312	O46399_SHEEP
2313	O49150_SOLTU
2314	O53430_MYCTU
2315	O60989_PLAVI
2316	O69002_PSEAI
2317	O69638_MYCTU
2318	O70282_RAT
2319	O77078_PLAFA
2320	O77669_CANFA
2321	O77773_PIG
2322	O77823_PIG
2323	O82865_MICLU
2324	O87171_PSEPA
2325	O93874_CURLU
2326	O96214_PLAFA
2327	O97467_PLAFA
2328	OGT1_HUMAN
2329	OPRD_HUMAN
2330	OPRD_MOUSE
2331	OPRD_PIG
2332	OPRD_RAT
2333	OPRK_CAVPO
2334	OPRK_HUMAN
2335	OPRK_MOUSE
2336	OPRK_RAT
2337	OPRM_BOVIN
2338	OPRM_CAVPO
2339	OPRM_HUMAN
2340	OPRM_MACMU
2341	OPRM_MOUSE
2342	OPRM_RAT
2343	OPRX_HUMAN
2344	OPRX_RAT
2345	OST48_HUMAN
2346	OTC_HUMAN
2347	OX1R_HUMAN
2348	OX2R_HUMAN
2349	OXDA_HUMAN
2350	OXDA_PIG
2351	OXDA_RAT
2352	OXDD_HUMAN
2353	OXER1_HUMAN
2354	OXGR1_RAT
2355	OXSR1_HUMAN
2356	OXYR_HUMAN
2357	OXYR_RAT
2358	P2RX1_HUMAN
2359	P2RX1_RAT
2360	P2RX3_HUMAN
2361	P2RX4_RAT
2362	P2RX7_HUMAN
2363	P2RX7_MOUSE
2364	P2RX7_RAT
2365	P2RY1_HUMAN
2366	P2RY6_HUMAN
2367	P2Y12_HUMAN
2368	P3C2A_HUMAN
2369	P3C2B_HUMAN
2370	P3C2G_HUMAN
2371	P4HA1_RAT
2372	P4HTM_HUMAN
2373	P4K2A_HUMAN
2374	P4K2B_HUMAN
2375	P53_HUMAN
2376	P71716_MYCTU
2377	P79248_PIG
2378	P85A_HUMAN
2379	P85B_HUMAN
2380	P88142_9HIV2
2381	P89582_9HIV2
2382	P90584_PLAFA
2383	P94451_GEOSE
2384	P95276_MYCTU
2385	P96830_MYCTU
2386	P96878_MYCTU
2387	P97706_RAT
2388	PA21B_HUMAN
2389	PA21B_MOUSE
2390	PA21B_NAJME
2391	PA21B_NAJMO
2392	PA21B_PIG
2393	PA21B_RAT
2394	PA24A_HUMAN
2395	PA24B_HUMAN
2396	PA24C_HUMAN
2397	PA24D_HUMAN
2398	PA2A_PROFL
2399	PA2G5_HUMAN
2400	PA2G5_MOUSE
2401	PA2G6_HUMAN
2402	PA2GA_HUMAN
2403	PA2GA_MOUSE
2404	PA2GA_RABIT
2405	PA2GA_RAT
2406	PA2GC_HUMAN
2407	PA2GD_HUMAN
2408	PA2GD_MOUSE
2409	PA2GE_HUMAN
2410	PA2GE_MOUSE
2411	PA2GF_HUMAN
2412	PA2GF_MOUSE
2413	PA2GX_HUMAN
2414	PA2GX_MOUSE
2415	PA2_APIME
2416	PA2_CROAD
2417	PACR_HUMAN
2418	PAFA_HUMAN
2419	PAI1_HUMAN
2420	PAI1_RAT
2421	PAK1_HUMAN
2422	PAK2_HUMAN
2423	PAK3_HUMAN
2424	PAK4_HUMAN
2425	PAK6_HUMAN
2426	PAK7_HUMAN
2427	PANC_MYCTU
2428	PAOX_HUMAN
2429	PAOX_MOUSE
2430	PAO_MAIZE
2431	PAPA1_CARPA
2432	PAR1_HUMAN
2433	PARC_STAAU
2434	PARG_BOVIN
2435	PARG_HUMAN
2436	PARP1_BOVIN
2437	PARP1_HUMAN
2438	PARP1_MOUSE
2439	PARP1_RAT
2440	PARP2_HUMAN
2441	PARP2_MOUSE
2442	PARP3_HUMAN
2443	PARP4_HUMAN
2444	PBPX_STRPN
2445	PCFT_HUMAN
2446	PCKGC_HUMAN
2447	PCKGC_RAT
2448	PCKGM_HUMAN
2449	PCP_HUMAN
2450	PCP_MOUSE
2451	PCSK5_HUMAN
2452	PCSK6_HUMAN
2453	PCSK7_HUMAN
2454	PD2R_HUMAN
2455	PD2R_MOUSE
2456	PDCD4_HUMAN
2457	PDE10_HUMAN
2458	PDE10_MOUSE
2459	PDE10_RAT
2460	PDE11_HUMAN
2461	PDE1A_BOVIN
2462	PDE1A_HUMAN
2463	PDE1B_BOVIN
2464	PDE1B_HUMAN
2465	PDE1B_RAT
2466	PDE1C_HUMAN
2467	PDE1C_RAT
2468	PDE2A_BOVIN
2469	PDE2A_HUMAN
2470	PDE2A_RAT
2471	PDE3A_HUMAN
2472	PDE3A_RAT
2473	PDE3B_HUMAN
2474	PDE3B_RAT
2475	PDE4A_HUMAN
2476	PDE4A_MOUSE
2477	PDE4A_RAT
2478	PDE4B_HUMAN
2479	PDE4B_RAT
2480	PDE4C_HUMAN
2481	PDE4C_MOUSE
2482	PDE4C_RAT
2483	PDE4D_HUMAN
2484	PDE4D_MOUSE
2485	PDE4D_RAT
2486	PDE5A_BOVIN
2487	PDE5A_HUMAN
2488	PDE5A_RAT
2489	PDE6A_BOVIN
2490	PDE6A_CANFA
2491	PDE6A_HUMAN
2492	PDE6B_BOVIN
2493	PDE6B_HUMAN
2494	PDE6C_BOVIN
2495	PDE6C_HUMAN
2496	PDE6D_BOVIN
2497	PDE6D_HUMAN
2498	PDE7A_HUMAN
2499	PDE7A_RAT
2500	PDE7B_HUMAN
2501	PDE8A_HUMAN
2502	PDE8B_HUMAN
2503	PDE9A_HUMAN
2504	PDK1_HUMAN
2505	PDK1_RAT
2506	PDK2_HUMAN
2507	PDK2_RAT
2508	PDK3_HUMAN
2509	PDK4_HUMAN
2510	PDPK1_HUMAN
2511	PDR5_YEAST
2512	PDYN_HUMAN
2513	PE2R1_HUMAN
2514	PE2R1_MOUSE
2515	PE2R1_RAT
2516	PE2R2_HUMAN
2517	PE2R2_MOUSE
2518	PE2R2_RAT
2519	PE2R3_HUMAN
2520	PE2R3_MOUSE
2521	PE2R3_RAT
2522	PE2R4_HUMAN
2523	PE2R4_MOUSE
2524	PE2R4_RAT
2525	PEN2_HUMAN
2526	PENP_PENJA
2527	PEPA_HUMAN
2528	PEPA_PIG
2529	PEPC_HUMAN
2530	PEPC_RAT
2531	PEPD_HUMAN
2532	PERF_HUMAN
2533	PERM_HUMAN
2534	PF2R_BOVIN
2535	PF2R_HUMAN
2536	PF2R_MOUSE
2537	PGDH_HUMAN
2538	PGES2_HUMAN
2539	PGFRA_HUMAN
2540	PGFRA_MOUSE
2541	PGFRA_RAT
2542	PGFRB_HUMAN
2543	PGFRB_MOUSE
2544	PGFRB_RAT
2545	PGH1_BOVIN
2546	PGH1_HUMAN
2547	PGH1_MOUSE
2548	PGH1_RABIT
2549	PGH1_RAT
2550	PGH1_SHEEP
2551	PGH2_BOVIN
2552	PGH2_HUMAN
2553	PGH2_MOUSE
2554	PGH2_RABIT
2555	PGH2_RAT
2556	PGH2_SHEEP
2557	PGK1_HUMAN
2558	PGK2_HUMAN
2559	PGK_YEAST
2560	PGTB1_BOVIN
2561	PGTB1_HUMAN
2562	PGTB1_MOUSE
2563	PGTB1_RAT
2564	PH4H_HUMAN
2565	PH4H_RAT
2566	PHHY_PSEFL
2567	PHKG1_HUMAN
2568	PHKG2_HUMAN
2569	PHLC_BACCE
2570	PHLP2_HUMAN
2571	PHO85_YEAST
2572	PI2R_HUMAN
2573	PI42B_HUMAN
2574	PI42C_HUMAN
2575	PI4KA_HUMAN
2576	PI4KB_HUMAN
2577	PI51A_HUMAN
2578	PIM1_HUMAN
2579	PIM2_HUMAN
2580	PIM3_HUMAN
2581	PIN1_HUMAN
2582	PIP_SERMA
2583	PK3C3_HUMAN
2584	PK3CA_BOVIN
2585	PK3CA_HUMAN
2586	PK3CA_MOUSE
2587	PK3CB_HUMAN
2588	PK3CD_HUMAN
2589	PK3CG_HUMAN
2590	PKD1_HUMAN
2591	PKD2_HUMAN
2592	PKN1_HUMAN
2593	PKN2_HUMAN
2594	PKR1_HUMAN
2595	PKR2_HUMAN
2596	PLAP_HUMAN
2597	PLB1_CRYNB
2598	PLCB3_HUMAN
2599	PLCB_HUMAN
2600	PLCG1_BOVIN
2601	PLCG1_HUMAN
2602	PLCG1_RAT
2603	PLCG2_HUMAN
2604	PLCL1_RAT
2605	PLD1_HUMAN
2606	PLD2_HUMAN
2607	PLK1_HUMAN
2608	PLK2_HUMAN
2609	PLK3_HUMAN
2610	PLK4_HUMAN
2611	PLM1_PLAFA
2612	PLM2_PLAFA
2613	PLMN_BOVIN
2614	PLMN_HUMAN
2615	PLMN_MOUSE
2616	PLMN_RAT
2617	PMM2_HUMAN
2618	PMT1_CANAL
2619	PMYT1_HUMAN
2620	PNMT_BOVIN
2621	PNMT_HUMAN
2622	PNPH_BOVIN
2623	PNPH_HUMAN
2624	PNPH_MOUSE
2625	PNPH_RAT
2626	POLG_DEN26
2627	POLG_HCV1
2628	POLG_HCVBK
2629	POLG_HCVCO
2630	POLG_HRV16
2631	POLG_POL1M
2632	POLG_WNV
2633	PP1A_HUMAN
2634	PP1G_HUMAN
2635	PP2AA_BOVIN
2636	PP2AA_HUMAN
2637	PP2AA_MOUSE
2638	PP2AB_HUMAN
2639	PPAC_BOVIN
2640	PPAC_HUMAN
2641	PPAF_PHAVU
2642	PPAL_YEAST
2643	PPAP_HUMAN
2644	PPARA_CANFA
2645	PPARA_HUMAN
2646	PPARA_MOUSE
2647	PPARA_RAT
2648	PPARD_HUMAN
2649	PPARD_MOUSE
2650	PPARG_HUMAN
2651	PPARG_MOUSE
2652	PPARG_RAT
2653	PPBI_BOVIN
2654	PPBN_HUMAN
2655	PPBT_HUMAN
2656	PPBT_RAT
2657	PPCE_BOVIN
2658	PPCE_FLAME
2659	PPCE_HUMAN
2660	PPCE_MOUSE
2661	PPCE_PIG
2662	PPCE_RAT
2663	PPGB_HUMAN
2664	PPIA_HUMAN
2665	PPIA_RAT
2666	PPM1A_HUMAN
2667	PPM1B_HUMAN
2668	PPM1J_MOUSE
2669	PPOX_BACSU
2670	PPR_EBVB9
2671	PPR_HCMVA
2672	PPR_HHV11
2673	PPR_HHV2H
2674	PPR_HHV6U
2675	PRGR_CHICK
2676	PRGR_HUMAN
2677	PRGR_RABIT
2678	PRGR_RAT
2679	PRIM_HHV11
2680	PRIO_HUMAN
2681	PRKDC_HUMAN
2682	PRKX_HUMAN
2683	PROC_HUMAN
2684	PRO_HTL1A
2685	PRP4_HUMAN
2686	PRSS8_HUMAN
2687	PRTN3_MOUSE
2688	PSA_HUMAN
2689	PSB1_HUMAN
2690	PSB1_YEAST
2691	PSB2_HUMAN
2692	PSB5_HUMAN
2693	PSB5_YEAST
2694	PSB8_HUMAN
2695	PSMG1_HUMAN
2696	PSMG2_HUMAN
2697	PSMG3_HUMAN
2698	PSN1_HUMAN
2699	PSN2_HUMAN
2700	PTAFR_CAVPO
2701	PTAFR_HUMAN
2702	PTAFR_MOUSE
2703	PTAFR_RAT
2704	PTCA_HUMAN
2705	PTGDS_BOVIN
2706	PTGDS_MOUSE
2707	PTGES_HUMAN
2708	PTGIS_HUMAN
2709	PTH1R_HUMAN
2710	PTK6_HUMAN
2711	PTN11_HUMAN
2712	PTN12_HUMAN
2713	PTN13_HUMAN
2714	PTN1_HUMAN
2715	PTN1_MOUSE
2716	PTN1_RAT
2717	PTN22_HUMAN
2718	PTN2_HUMAN
2719	PTN6_HUMAN
2720	PTN7_HUMAN
2721	PTP1_YEAST
2722	PTPA_HUMAN
2723	PTPA_MYCTU
2724	PTPRA_HUMAN
2725	PTPRB_HUMAN
2726	PTPRC_HUMAN
2727	PTPRF_HUMAN
2728	PTR1_LEIMA
2729	PUR2_HUMAN
2730	PUR2_MOUSE
2731	PUR6_CHICK
2732	PUR9_HUMAN
2733	PUR9_MOUSE
2734	PURA2_HUMAN
2735	PYGB_HUMAN
2736	PYGL_HUMAN
2737	PYGL_MOUSE
2738	PYGL_RAT
2739	PYGM_HUMAN
2740	PYGM_RABIT
2741	PYR1_HUMAN
2742	PYRD_HUMAN
2743	PYRD_MOUSE
2744	PYRD_RAT
2745	PYRF_METTH
2746	PYRF_YEAST
2747	Q06347_9HIV2
2748	Q0GKD7_LEIDO
2749	Q0PJ46_PLAFA
2750	Q0PXQ5_HELPX
2751	Q0VTR6_ACIG3
2752	Q0VTR8_ACIG3
2753	Q17066_ASTPE
2754	Q197X6_TOXGO
2755	Q1HEC0_RAT
2756	Q20MD5_9INFA
2757	Q25262_LEIDO
2758	Q25270_LEIDO
2759	Q25615_ONCVO
2760	Q28953_PIG
2761	Q2HXR2_TOXGO
2762	Q2LFS1_9INFA
2763	Q2PCB5_DICLA
2764	Q2TJZ7_PIG
2765	Q2V0Y6_ECOLX
2766	Q2XPY6_SALET
2767	Q2XUH7_PIG
2768	Q38DI7_TRYB2
2769	Q3HTL5_PLAFA
2770	Q3I4V7_CRYNV
2771	Q3S5C3_SALNE
2772	Q3T905_HELZE
2773	Q3ZDS5_9HEPC
2774	Q43014_PRUAV
2775	Q43445_SOYBN
2776	Q43570_TOBAC
2777	Q46991_ENTCL
2778	Q47245_ECOLX
2779	Q48435_KLEPN
2780	Q499N1_RAT
2781	Q49PX0_9POXV
2782	Q4CXF7_TRYCC
2783	Q4Q5W4_LEIMA
2784	Q4TVR4_KLEPN
2785	Q4U254_9ENTO
2786	Q4VQ11_PIG
2787	Q4WNT5_ASPFU
2788	Q50565_METTH
2789	Q50H31_BRAPL
2790	Q533H1_FELCA
2791	Q53729_STAAU
2792	Q53I59_TRYCR
2793	Q54A96_PLAFA
2794	Q56D22_MACMU
2795	Q56D28_CAVPO
2796	Q59401_ENTCL
2797	Q5AJ71_CANAL
2798	Q5CGA3_CRYHO
2799	Q5DUH8_COFAR
2800	Q5EI73_PLAFA
2801	Q5EI74_PLAFA
2802	Q5EM59_BOVIN
2803	Q5NGP7_FRATT
2804	Q5RJZ2_RAT
2805	Q5SC61_TOXGO
2806	Q5TIX5_MYCSM
2807	Q5VLE3_EMEND
2808	Q5XX84_CANFA
2809	Q63380_RAT
2810	Q64546_RAT
2811	Q65ZF5_NAJNA
2812	Q6FTL6_CANGA
2813	Q6GWS8_ECOLX
2814	Q6IE76_BOVIN
2815	Q6IMK5_RAT
2816	Q6IMK6_RAT
2817	Q6JP75_SERFO
2818	Q6L709_HHV2
2819	Q6MGC4_RAT
2820	Q6PRC7_IXORI
2821	Q6Q793_9INFA
2822	Q6R7Z5_9TRYP
2823	Q6RY99_RAT
2824	Q6UB75_PIG
2825	Q6UCJ9_TOXGO
2826	Q6VVP7_PLAFA
2827	Q6W9J1_ENTCL
2828	Q6XKD3_RAT
2829	Q70E71_9ENTE
2830	Q72547_9HIV1
2831	Q72874_9HIV1
2832	Q77YF8_9HIV1
2833	Q79MP6_PSEAI
2834	Q7A3H4_STAAN
2835	Q7ARH8_YERPE
2836	Q7CGS5_YERPE
2837	Q7DHH4_STAAU
2838	Q7JHP9_MACMU
2839	Q7K6A1_PLAF7
2840	Q7M3D2_RABIT
2841	Q7T3S7_ECHCA
2842	Q7T838_HCMV
2843	Q7X1P7_STRPN
2844	Q7X575_ECOLX
2845	Q7YY07_CRYPV
2846	Q7YY76_CRYPV
2847	Q7ZJM1_9HIV1
2848	Q80T35_MOUSE
2849	Q80T43_MOUSE
2850	Q80T47_MOUSE
2851	Q80Z26_RAT
2852	Q81LQ4_BACAN
2853	Q81R22_BACAN
2854	Q81VW8_BACAN
2855	Q82323_9DELA
2856	Q83TT7_ECOLX
2857	Q862F3_BOVIN
2858	Q862L2_BOVIN
2859	Q864F1_PIG
2860	Q865E1_MACMU
2861	Q873X9_ASPFM
2862	Q8AWE3_CHICK
2863	Q8BGP7_MOUSE
2864	Q8CFB8_MOUSE
2865	Q8CFM9_RAT
2866	Q8DNV6_STRR6
2867	Q8HY88_BOVIN
2868	Q8HZR1_CANFA
2869	Q8II92_PLAF7
2870	Q8IM16_PLAF7
2871	Q8IXA3_HUMAN
2872	Q8JXU8_9HEPC
2873	Q8MHZ5_SHEEP
2874	Q8MMZ8_EIMTE
2875	Q8MTZ4_9TRYP
2876	Q8QGU2_CHICK
2877	Q8SPQ9_CANFA
2878	Q8ST54_TRYCR
2879	Q8T6J6_PLAFA
2880	Q8T6T2_CRYPV
2881	Q8T8E7_9TRYP
2882	Q8T8E9_9TRYP
2883	Q8T9Z7_PLAFA
2884	Q8VBU5_MOUSE
2885	Q8VIE4_RAT
2886	Q8WMX0_BOVIN
2887	Q8WS26_TRYCR
2888	Q91WG0_MOUSE
2889	Q91ZM7_RAT
2890	Q94F81_MAIZE
2891	Q95214_RABIT
2892	Q95J97_RABIT
2893	Q95PM0_TRYBR
2894	Q95WR6_LEIDO
2895	Q962Y6_SCHMA
2896	Q964Q8_TRYCR
2897	Q965D5_PLAFA
2898	Q965D6_PLAFA
2899	Q965D7_PLAFA
2900	Q96W81_ASPFM
2901	Q97R43_STRPN
2902	Q993A8_9HIV1
2903	Q99MA2_RAT
2904	Q99MI5_RAT
2905	Q99P97_RAT
2906	Q9AQH7_STAAU
2907	Q9BDP5_BOVIN
2908	Q9BEG3_BOVIN
2909	Q9BJF5_TOXGO
2910	Q9BJJ9_PLAFA
2911	Q9EPR9_RAT
2912	Q9ERC0_RAT
2913	Q9ERV0_RAT
2914	Q9EXV5_ECOLX
2915	Q9FBC5_STRPN
2916	Q9GPG0_MANSE
2917	Q9GPQ4_TRYVI
2918	Q9GRG7_9TRYP
2919	Q9GSW0_PLAFA
2920	Q9H3Q8_HUMAN
2921	Q9HUN3_PSEAE
2922	Q9I056_PSEAE
2923	Q9I8A2_CHICK
2924	Q9I8C9_CHICK
2925	Q9JKC1_RAT
2926	Q9JLY8_RAT
2927	Q9JN24_ECOLX
2928	Q9LGC6_ORYSJ
2929	Q9MYX2_PIG
2930	Q9MZB0_SHEEP
2931	Q9N1N9_HORSE
2932	Q9N6S8_PLAFA
2933	Q9NAW2_PLAFA
2934	Q9NAW4_PLAFA
2935	Q9NBA7_PLAFA
2936	Q9NBD4_PLAFA
2937	Q9NFS5_PLAFA
2938	Q9QXI6_MOUSE
2939	Q9R297_RAT
2940	Q9RK76_STRCO
2941	Q9S446_STAAU
2942	Q9SEH8_SOYBN
2943	Q9W6Q1_9SALA
2944	Q9WTR4_RAT
2945	Q9XAY4_PSEAI
2946	Q9XSW7_PIG
2947	Q9XYC7_PLAFA
2948	Q9Y006_PLAFA
2949	Q9Y0I0_9TRYP
2950	Q9ZTP8_MAIZE
2951	QPCT_HUMAN
2952	R1AB_CVHSA
2953	R1A_CVHSA
2954	RABP1_CHICK
2955	RABP1_MOUSE
2956	RABP2_MOUSE
2957	RAC1_HUMAN
2958	RAF1_HUMAN
2959	RAMP1_HUMAN
2960	RAP1A_HUMAN
2961	RARA_HUMAN
2962	RARA_MOUSE
2963	RARB_HUMAN
2964	RARB_MOUSE
2965	RARG_HUMAN
2966	RARG_MOUSE
2967	RASH_HUMAN
2968	RBBP9_HUMAN
2969	RB_HUMAN
2970	RENI1_MOUSE
2971	RENI_CALJA
2972	RENI_HUMAN
2973	RENI_MACMU
2974	RENI_RAT
2975	REST_BORBU
2976	RET1_HUMAN
2977	RET2_HUMAN
2978	RET3_HUMAN
2979	RET4_HUMAN
2980	RET5_HUMAN
2981	RET7_HUMAN
2982	RET_HUMAN
2983	RFA1_HUMAN
2984	RHOA_HUMAN
2985	RIOK1_HUMAN
2986	RIOK2_HUMAN
2987	RIOK3_HUMAN
2988	RIPK1_HUMAN
2989	RIPK2_HUMAN
2990	RIPK4_HUMAN
2991	RIR1_HHV11
2992	RIR1_HHV23
2993	RIR1_HUMAN
2994	RIR1_MOUSE
2995	RIR2_HHV1K
2996	RIR2_HHV23
2997	RIR2_HUMAN
2998	RIR2_MOUSE
2999	RISB_MYCTU
3000	RK_HUMAN
3001	RNAS1_BOVIN
3002	RNAS1_HUMAN
3003	RNAS2_HUMAN
3004	RNH1_HUMAN
3005	ROCK1_HUMAN
3006	ROCK1_RAT
3007	ROCK2_HUMAN
3008	ROCK2_RAT
3009	RON_HUMAN
3010	RON_MOUSE
3011	RORA_HUMAN
3012	ROS1_HUMAN
3013	RPC10_HUMAN
3014	RPC4_HUMAN
3015	RPC6_HUMAN
3016	RPOB_ECOLI
3017	RPOD_ECOLI
3018	RXRA_HUMAN
3019	RXRA_MOUSE
3020	RXRA_RAT
3021	RXRB_HUMAN
3022	RXRB_MOUSE
3023	RXRB_RAT
3024	RXRG_HUMAN
3025	RXRG_MOUSE
3026	RXRG_RAT
3027	RY44_DROME
3028	RYR1_HUMAN
3029	RYR1_PIG
3030	RYR1_RABIT
3031	RYR3_HUMAN
3032	S100B_HUMAN
3033	S10AA_HUMAN
3034	S15A1_HUMAN
3035	S15A2_RAT
3036	S19A1_HUMAN
3037	S19A2_HUMAN
3038	S1PR1_HUMAN
3039	S1PR2_HUMAN
3040	S1PR3_HUMAN
3041	S1PR4_HUMAN
3042	S1PR5_HUMAN
3043	S22A1_HUMAN
3044	S22A6_HUMAN
3045	S22A6_MOUSE
3046	S22A6_RAT
3047	S22AC_HUMAN
3048	S22AK_MOUSE
3049	S27A4_HUMAN
3050	S28A3_HUMAN
3051	S29A1_HUMAN
3052	S29A1_RAT
3053	S5A1_HUMAN
3054	S5A1_RAT
3055	S5A2_HUMAN
3056	S5A2_RAT
3057	S6A11_HUMAN
3058	S6A11_MOUSE
3059	S6A11_RAT
3060	S6A12_HUMAN
3061	S6A12_RAT
3062	S6A13_MOUSE
3063	S6A13_RAT
3064	SAHH_HUMAN
3065	SAHH_MOUSE
3066	SAHH_PLAF7
3067	SAHH_RAT
3068	SATT_HUMAN
3069	SC5A1_HUMAN
3070	SC5A1_RAT
3071	SC5A2_HUMAN
3072	SC5A2_MOUSE
3073	SC5A2_RAT
3074	SC5A4_HUMAN
3075	SC5A7_HUMAN
3076	SC5A7_MOUSE
3077	SC5A7_RAT
3078	SC5AB_HUMAN
3079	SC6A1_HUMAN
3080	SC6A1_MOUSE
