numTrees	maxNumSplits	Correlation
95	4	0.0001663494542
96	4	0.0001689716841
97	4	0.00017207219
98	4	0.0001702727936
99	4	0.0001701729497
100	4	0.0001699127584
101	4	0.000166254418
102	4	0.0001636523
103	4	0.0001624728717
104	4	0.0001635409124
105	4	0.0001650937247
106	4	0.0001650523232
107	4	0.0001659369045
108	4	0.0001648784713
109	4	0.0001698698491
110	4	0.00017065273
111	4	0.0001710568728
112	4	0.0001752249184
113	4	0.0001774298015
114	4	0.0001791184214
115	4	0.0001808633483
116	4	0.0001825687901
117	4	0.0001843896418
118	4	0.000183820987
119	4	0.0001789616548
120	4	0.0001824736035
121	4	0.0001837760383
122	4	0.000183999923
123	4	0.0001838518238
124	4	0.0001864070334
125	4	0.0001867039549
126	4	0.0001862172152
127	4	0.0001849065204
128	4	0.0001876670991
129	4	0.0001877845873
130	4	0.0001902554182
131	4	0.0001898767952
132	4	0.0001921297543
133	4	0.0001948604895
134	4	0.0001961757431
135	4	0.0001959182064
136	4	0.0001973663803
137	4	0.0001979760038
138	4	0.0001964278794
139	4	0.0001970542755
140	4	0.0001970498214
141	4	0.0001991671395
142	4	0.0002008216522
143	4	0.0002006284618
144	4	0.0001998630567
145	4	0.0001978152462
146	4	0.0001982466988
147	4	0.0001997598799
148	4	0.0001998674961
149	4	0.0002007625063
150	4	0.0002012197248
1	8	0.02327924023
2	8	0.009217141309
3	8	0.009968677219
4	8	0.004826121066
5	8	0.002454516114
6	8	0.00309248239
7	8	0.001436195167
8	8	0.002200951604
9	8	0.001912164734
10	8	0.002161466761
11	8	0.001692479144
12	8	0.001540579616
13	8	0.001101930739
14	8	0.0008981487173
15	8	0.00091342325
16	8	0.0008638727485
17	8	0.0005351152816
18	8	0.0005333314035
19	8	0.0003088280402
20	8	0.0003779151042
21	8	0.0003057608731
22	8	0.0002886445033
23	8	0.0002892106437
24	8	0.0003450198384
25	8	0.000250157227
26	8	0.0002707726683
27	8	0.000326094363
28	8	0.0003113780593
29	8	0.0002885739371
30	8	0.0003531542693
31	8	0.0003312076736
32	8	0.000320140958
33	8	0.0002793075013
34	8	0.0002205585359
35	8	0.0002018571442
36	8	0.0002057046987
37	8	0.00022058552
38	8	0.0002395766167
39	8	0.0002304144834
40	8	0.0002233039648
41	8	0.0001988153314
42	8	0.0001926003358
43	8	0.0001887079152
44	8	0.0001910923869
45	8	0.0001858150408
46	8	0.0001730985896
47	8	0.0001591356069
48	8	0.0001513373366
49	8	0.0001378012673
50	8	0.0001402446208
51	8	0.0001461096447
52	8	0.0001366410276
53	8	0.0001364418162
54	8	0.0001434429149
55	8	0.0001346102963
56	8	0.0001425528749
57	8	0.0001485203251
58	8	0.0001490459712
59	8	0.0001598590857
60	8	0.0001373009658
61	8	0.0001285717066
62	8	0.0001284079455
63	8	0.0001361716253
64	8	0.0001385473397
65	8	0.0001387653365
66	8	0.0001461862278
67	8	0.0001459720462
68	8	0.0001525674338
69	8	0.0001549786766
70	8	0.000160369369
71	8	0.0001683121926
72	8	0.0001630727639
73	8	0.000162127391
74	8	0.000146866548
75	8	0.0001565556827
76	8	0.000166127412
77	8	0.0001697784618
78	8	0.0001650247521
79	8	0.0001733579794
80	8	0.0001738106314
81	8	0.000173822869
82	8	0.0001755261757
83	8	0.0001674148422
84	8	0.0001740856973
85	8	0.0001758581175
86	8	0.0001789940112
87	8	0.0001824567157
88	8	0.000183516377
89	8	0.000188563401
90	8	0.0001974267542
91	8	0.0001990279423
92	8	0.0001975483808
93	8	0.0001967767614
94	8	0.0002005108197
95	8	0.0002035465393
96	8	0.0002036034027
97	8	0.0002102998628
98	8	0.000215023597
99	8	0.0002101000449
100	8	0.0002151251278
101	8	0.000212059766
102	8	0.0002237788028
103	8	0.0002257513531
104	8	0.0002220788352
105	8	0.0002211813415
106	8	0.0002214352829
107	8	0.0002118270057
108	8	0.0002129639491
109	8	0.0002141166007
110	8	0.0002087652015
111	8	0.0002067604404
112	8	0.0002092085203
113	8	0.0002098564452
114	8	0.0002119581659
115	8	0.0002138438422
116	8	0.0002183531644
117	8	0.000222029342
118	8	0.0002209130599
119	8	0.0002208132161
120	8	0.000223349198
121	8	0.0002282508138
122	8	0.0002263702677
123	8	0.0002313440424
124	8	0.0002318739995
125	8	0.0002318565529
126	8	0.0002351513574
127	8	0.0002392570016
128	8	0.0002389140994
129	8	0.0002430050679
130	8	0.0002514663666
131	8	0.0002519167736
132	8	0.0002542499144
133	8	0.000259066993
134	8	0.000259390396
135	8	0.0002583378137
136	8	0.0002597939152
137	8	0.0002630185276
138	8	0.0002637037401
139	8	0.0002623388439
140	8	0.0002604946367
141	8	0.000259961041
142	8	0.0002595734188
143	8	0.0002602788362
144	8	0.0002574724329
145	8	0.0002581517515
146	8	0.0002595786437
147	8	0.0002616082909
148	8	0.0002612438767
149	8	0.0002613643372
150	8	0.0002625497042
