1158	ZINC00274067
1159	ZINC00274998
1160	ZINC00280585
1161	ZINC00281158
1162	ZINC00281160
1163	ZINC00281656
1164	ZINC00282205
1165	ZINC00284966
1166	ZINC00287294
1167	ZINC00287718
1168	ZINC00288381
1169	ZINC00288493
1170	ZINC00288567
1171	ZINC00289034
1172	ZINC00289771
1173	ZINC00289991
1174	ZINC00290868
1175	ZINC00291237
1176	ZINC00291740
1177	ZINC00291743
1178	ZINC00293064
1179	ZINC00293392
1180	ZINC00293947
1181	ZINC00294376
1182	ZINC00295268
1183	ZINC00295850
1184	ZINC00295955
1185	ZINC00299616
1186	ZINC00301614
1187	ZINC00302074
1188	ZINC00302143
1189	ZINC00303781
1190	ZINC00304714
1191	ZINC00306266
1192	ZINC00307577
1193	ZINC00308176
1194	ZINC00309761
1195	ZINC00309764
1196	ZINC00312514
1197	ZINC00315576
1198	ZINC00315577
1199	ZINC00315578
1200	ZINC00315580
1201	ZINC00315706
1202	ZINC00315972
1203	ZINC00316035
1204	ZINC00316045
1205	ZINC00317413
1206	ZINC00318537
1207	ZINC00318958
1208	ZINC00319140
1209	ZINC00319145
1210	ZINC00319163
1211	ZINC00319168
1212	ZINC00319638
1213	ZINC00320034
1214	ZINC00325078
1215	ZINC00325294
1216	ZINC00327248
1217	ZINC00330141
1218	ZINC00331218
1219	ZINC00331704
1220	ZINC00332024
1221	ZINC00332634
1222	ZINC00332752
1223	ZINC00334446
1224	ZINC00336490
1225	ZINC00337346
1226	ZINC00338222
1227	ZINC00338381
1228	ZINC00338411
1229	ZINC00339051
1230	ZINC00339690
1231	ZINC00340351
1232	ZINC00341556
1233	ZINC00342068
1234	ZINC00342407
1235	ZINC00343456
1236	ZINC00344779
1237	ZINC00345355
1238	ZINC00346173
1239	ZINC00346307
1240	ZINC00346600
1241	ZINC00346678
1242	ZINC00347120
1243	ZINC00347533
1244	ZINC00347781
1245	ZINC00349032
1246	ZINC00349730
1247	ZINC00349812
1248	ZINC00352027
1249	ZINC00352196
1250	ZINC00353084
1251	ZINC00353645
1252	ZINC00356481
1253	ZINC00356482
1254	ZINC00356600
1255	ZINC00356680
1256	ZINC00357329
1257	ZINC00359012
1258	ZINC00359408
1259	ZINC00359756
1260	ZINC00359757
1261	ZINC00359759
1262	ZINC00359762
1263	ZINC00360347
1264	ZINC00361081
1265	ZINC00361259
1266	ZINC00361399
1267	ZINC00361715
1268	ZINC00362494
1269	ZINC00362766
1270	ZINC00362857
1271	ZINC00362938
1272	ZINC00362949
1273	ZINC00364197
1274	ZINC00364427
1275	ZINC00365215
1276	ZINC00365623
1277	ZINC00366861
1278	ZINC00366897
1279	ZINC00366941
1280	ZINC00366960
1281	ZINC00367097
1282	ZINC00367100
1283	ZINC00367971
1284	ZINC00367972
1285	ZINC00368322
1286	ZINC00370724
1287	ZINC00370772
1288	ZINC00372044
1289	ZINC00373144
1290	ZINC00373147
1291	ZINC00378481
1292	ZINC00378484
1293	ZINC00380686
1294	ZINC00380804
1295	ZINC00381251
1296	ZINC00381801
1297	ZINC00383457
1298	ZINC00384465
1299	ZINC00384639
1300	ZINC00384856
1301	ZINC00385631
1302	ZINC00385637
1303	ZINC00385644
1304	ZINC00385645
1305	ZINC00386008
1306	ZINC00387366
1307	ZINC00388056
1308	ZINC00388092
1309	ZINC00388159
1310	ZINC00388251
1311	ZINC00388510
1312	ZINC00388514
1313	ZINC00388546
1314	ZINC00388549
1315	ZINC00388556
1316	ZINC00388631
1317	ZINC00388678
1318	ZINC00388706
1319	ZINC00388747
1320	ZINC00388759
1321	ZINC00388851
1322	ZINC00389747
1323	ZINC00389752
1324	ZINC00389827
1325	ZINC00390111
1326	ZINC00390960
1327	ZINC00391177
1328	ZINC00391471
1329	ZINC00391614
1330	ZINC00391789
1331	ZINC00391812
1332	ZINC00391820
1333	ZINC00391894
1334	ZINC00391915
1335	ZINC00391976
1336	ZINC00391977
1337	ZINC00391982
1338	ZINC00392003
1339	ZINC00392017
1340	ZINC00392732
1341	ZINC00393133
1342	ZINC00393798
1343	ZINC00393900
1344	ZINC00394133
1345	ZINC00394310
1346	ZINC00394500
1347	ZINC00394746
1348	ZINC00394919
1349	ZINC00394970
1350	ZINC00395004
1351	ZINC00395455
1352	ZINC00395525
1353	ZINC00396107
1354	ZINC00396739
1355	ZINC00396802
1356	ZINC00397867
1357	ZINC00397937
1358	ZINC00398151
1359	ZINC00398653
1360	ZINC00398657
1361	ZINC00398741
1362	ZINC00398963
1363	ZINC00399878
